"","nflId","height","weight","birthDate","collegeName","position","displayName"
"1420",53732,"5-9",205,NA,"Pittsburgh","WR","D.J. Turner"
"1421",53739,"6-5",215,NA,"Minn. State-Mankato","TE","Shane Zylstra"
"1422",53746,"6-0",220,NA,"Alabama-Birmingham","RB","Spencer Brown"
"1423",53819,"5-8",178,NA,"Texas Christian","FS","Ar'Darius Washington"
"1424",53854,"6-1",190,NA,"Notre Dame","CB","Nick McCloud"
"1425",53855,"6-4",251,NA,"Bowling Green","TE","Quintin Morris"
"1426",53861,"6-5",330,NA,"Middle Tennessee","G","Robert Jones"
"1427",53868,"6-6",315,NA,"Iowa","T","Alaric Jackson"
"1428",53883,"5-10",195,NA,"Nebraska","CB","Dicaprio Bootle"
"1429",53887,"6-3",277,NA,"Georgia","DE","Malik Herring"
"1430",53894,"6-5",311,NA,"Florida State","DT","Marvin Wilson"
"1431",53896,"6-0",244,NA,"Louisiana State","FB","Tory Carter"
"1432",53897,"6-5",244,NA,"Alabama","TE","Miller Forristall"
"1433",53900,"6-4",340,NA,"Michigan State","DT","Naquan Jones"
"1434",53932,"6-0",245,NA,"South Carolina","FB","Adam Prentice"
"1435",53941,"6-5",315,NA,"Buffalo","T","Kayode Awosika"
"1436",53946,"6-4",260,NA,"Nebraska","TE","Jack Stoll"
"1437",53953,"5-11",198,NA,"Arkansas","CB","Jerry Jacobs"
"1438",53957,"5-11",178,NA,"Kansas State","CB","A.J. Parker"
"1439",53959,"6-4",255,NA,"Notre Dame","TE","Brock Wright"
"1440",54003,"5-11",190,NA,"Tennessee","CB","Bryce Thompson"
"1441",54006,"6-6",330,NA,"California","T","Jake Curhan"
"1442",54038,"6-6",245,NA,"Arkansas","TE","Feleipe Franks"
"1443",54042,"5-10",229,NA,"Ball State","RB","Caleb Huntley"
"1444",54044,"6-4",260,NA,"Mississippi State","OLB","Kobe Jones"
"1445",54428,"5-11",180,NA,"Florida International","WR","Maurice Alexander"
"1446",54466,"6-5",275,NA,"Georgia","OLB","Travon Walker"
"1447",54467,"6-6",265,NA,"Michigan","DE","Aidan Hutchinson"
"1448",54468,"6-1",195,NA,"Louisiana State","CB","Derek Stingley"
"1449",54469,"6-3",200,NA,"Cincinnati","CB","Ahmad Gardner"
"1450",54470,"6-5",250,NA,"Oregon","OLB","Kayvon Thibodeaux"
"1451",54471,"6-4",320,NA,"North Carolina State","T","Ikem Ekwonu"
"1452",54472,"6-7",360,NA,"Alabama","T","Evan Neal"
"1453",54473,"6-5",210,NA,"Southern California","WR","Drake London"
"1454",54474,"6-5",310,NA,"Mississippi State","T","Charles Cross"
"1455",54475,"6-0",192,NA,"Ohio State","WR","Garrett Wilson"
"1456",54476,"6-1",185,NA,"Ohio State","WR","Chris Olave"
"1457",54478,"6-6",340,NA,"Georgia","DT","Jordan Davis"
"1458",54479,"6-4",220,NA,"Notre Dame","FS","Kyle Hamilton"
"1459",54480,"6-4",325,NA,"Texas A&amp;M","G","Kenyon Green"
"1460",54481,"5-11",182,NA,"Penn State","WR","Jahan Dotson"
"1461",54482,"6-3",305,NA,"Boston College","G","Zion Johnson"
"1462",54483,"6-3",225,NA,"Arkansas","WR","Treylon Burks"
"1463",54485,"6-3",220,NA,"Pittsburgh","QB","Kenny Pickett"
"1464",54486,"5-11",195,NA,"Washington","CB","Trent McDuffie"
"1465",54487,"6-4",240,NA,"Georgia","ILB","Quay Walker"
"1466",54488,"6-2",196,NA,"Florida","CB","Kaiir Elam"
"1467",54489,"6-6",332,NA,"Tulsa","T","Tyler Smith"
"1468",54490,"6-3",290,NA,"Iowa","C","Tyler Linderbaum"
"1469",54491,"6-4",260,NA,"Florida State","DE","Jermaine Johnson"
"1470",54492,"6-3",235,NA,"Utah","ILB","Devin Lloyd"
"1471",54493,"6-3",315,NA,"Georgia","DT","Devonte Wyatt"
"1472",54494,"6-6",301,NA,"Chattanooga","G","Cole Strange"
"1473",54495,"6-4",275,NA,"Purdue","DE","George Karlaftis"
"1474",54496,"6-0",192,NA,"Michigan","FS","Dax Hill"
"1475",54497,"6-1",200,NA,"Georgia","FS","Lewis Cine"
"1476",54498,"6-6",275,NA,"Houston","DE","Logan Hall"
"1477",54499,"6-5",208,NA,"North Dakota State","WR","Christian Watson"
"1478",54500,"6-0",188,NA,"Auburn","CB","Roger McCreary"
"1479",54501,"6-1",220,NA,"Iowa State","RB","Breece Hall"
"1480",54502,"6-0",200,NA,"Baylor","FS","Jalen Pitre"
"1481",54503,"6-3",256,NA,"Penn State","OLB","Arnold Ebiketie"
"1482",54504,"6-0",195,NA,"Washington","CB","Kyler Gordon"
"1483",54505,"6-4",265,NA,"Minnesota","OLB","Boye Mafe"
"1484",54506,"5-10",210,NA,"Michigan State","RB","Kenneth Walker"
"1485",54508,"5-11",185,NA,"Kentucky","WR","Wan'Dale Robinson"
"1486",54511,"6-3",278,NA,"Kentucky","DT","Josh Paschal"
"1487",54512,"6-4",312,NA,"Alabama","DT","Phidarian Mathis"
"1488",54513,"6-1",202,NA,"Penn State","SS","Jaquan Brisker"
"1489",54514,"6-0",195,NA,"Tennessee","CB","Alontae Taylor"
"1490",54515,"6-3",180,NA,"Baylor","WR","Tyquan Thornton"
"1491",54516,"6-3",290,NA,"Nebraska","C","Cam Jurgens"
"1492",54517,"6-3",200,NA,"Georgia","WR","George Pickens"
"1493",54518,"6-3",213,NA,"Cincinnati","WR","Alec Pierce"
"1494",54519,"5-10",195,NA,"Western Michigan","WR","Skyy Moore"
"1495",54520,"6-3",245,NA,"Colorado State","TE","Trey McBride"
"1496",54521,"6-4",265,NA,"Mississippi","DE","Sam Williams"
"1497",54522,"6-5",310,NA,"Central Michigan","G","Luke Goedeke"
"1498",54523,"6-3",230,NA,"Montana State","ILB","Troy Andersen"
"1499",54524,"6-4",295,NA,"Louisiana State","G","Ed Ingram"
"1500",54525,"6-0",205,NA,"Nebraska","CB","Cam Taylor-Britt"
"1501",54526,"6-4",250,NA,"Southern California","DE","Drake Jackson"
"1502",54527,"6-1",210,NA,"Cincinnati","SS","Bryan Cook"
"1503",54528,"5-11",190,NA,"Georgia","RB","James Cook"
"1504",54529,"6-3",238,NA,"Oklahoma","OLB","Nik Bonitto"
"1505",54530,"6-6",300,NA,"Kentucky","C","Luke Fortner"
"1506",54531,"6-1",230,NA,"Oklahoma","ILB","Brian Asamoah"
"1507",54532,"6-4",325,NA,"North Carolina","G","Joshua Ezeudu"
"1508",54533,"6-2",200,NA,"Mississippi State","CB","Martin Emerson"
"1509",54534,"6-5",310,NA,"Ohio State","T","Nicholas Petit-Frere"
"1510",54535,"6-3",242,NA,"Wyoming","ILB","Chad Muma"
"1511",54536,"6-0",200,NA,"Tennessee","WR","Velus Jones"
"1512",54537,"6-7",319,NA,"Washington State","T","Abraham Lucas"
"1513",54538,"6-7",265,NA,"Virginia","TE","Jelani Woods"
"1514",54540,"6-2",232,NA,"Alabama","ILB","Christian Harris"
"1515",54541,"6-4",336,NA,"Connecticut","DT","Travis Jones"
"1516",54542,"6-7",305,NA,"Central Michigan","T","Bernhard Raimann"
"1517",54543,"6-7",270,NA,"Alabama-Birmingham","DE","Alex Wright"
"1518",54545,"6-4",250,NA,"UCLA","TE","Greg Dulcich"
"1519",54546,"6-2",170,NA,"Louisiana State","CB","Cordale Flott"
"1520",54547,"6-4",240,NA,"Western Kentucky","OLB","DeAngelo Malone"
"1521",54548,"6-0",225,NA,"Georgia","ILB","Nakobe Dean"
"1522",54549,"6-4",290,NA,"Texas A&amp;M","DE","DeMarvin Leal"
"1523",54550,"5-8",185,NA,"Houston","CB","Marcus Jones"
"1524",54551,"6-1",215,NA,"Liberty","QB","Malik Willis"
"1525",54552,"6-5",270,NA,"San Diego State","OLB","Cameron Thomas"
"1526",54553,"6-3",195,NA,"South Alabama","WR","Jalen Tolbert"
"1527",54554,"6-1",222,NA,"Baylor","OLB","Terrel Bernard"
"1528",54555,"6-3",285,NA,"Memphis","G","Dylan Parham"
"1529",54556,"6-2",210,NA,"Arizona State","RB","Rachaad White"
"1530",54558,"6-1",223,NA,"Louisiana State","RB","Tyrion Davis-Price"
"1531",54560,"6-4",290,NA,"Florida","DT","Zach Carter"
"1532",54561,"6-1",215,NA,"Maryland","SS","Nick Cross"
"1533",54562,"6-1",200,NA,"Illinois","SS","Kerby Joseph"
"1534",54563,"6-1",228,NA,"Alabama","RB","Brian Robinson"
"1535",54564,"6-2",205,NA,"Purdue","WR","David Bell"
"1536",54565,"6-5",240,NA,"Cincinnati","OLB","Myjai Sanders"
"1537",54566,"6-5",250,NA,"Ohio State","TE","Jeremy Ruckert"
"1538",54567,"6-2",230,NA,"Georgia","ILB","Channing Tindall"
"1539",54568,"6-2",261,NA,"Wisconsin","OLB","Leo Chenal"
"1540",54570,"6-2",199,NA,"Southern Methodist","WR","Danny Gray"
"1541",54571,"6-5",250,NA,"Washington","TE","Cade Otton"
"1542",54572,"5-10",215,NA,"Florida","RB","Dameon Pierce"
"1543",54573,"6-3",290,NA,"Oklahoma","DT","Perrion Winfrey"
"1544",54574,"6-1",198,NA,"Cincinnati","CB","Coby Bryant"
"1545",54575,"6-9",380,NA,"Minnesota","T","Daniel Faalele"
"1546",54576,"6-6",299,NA,"Louisiana-Lafayette","T","Max Mitchell"
"1547",54577,"6-6",255,NA,"San Diego State","TE","Daniel Bellinger"
"1548",54578,"6-0",191,NA,"Louisiana-Lafayette","FS","Percy Butler"
"1549",54579,"6-1",205,NA,"Iowa","FS","Dane Belton"
"1550",54580,"5-11",195,NA,"Pittsburgh","CB","Damarri Mathis"
"1551",54581,"6-5",285,NA,"Iowa State","DE","Eyioma Uwazurike"
"1552",54582,"6-5",270,NA,"Texas A&amp;M","DE","Micheal Clemons"
"1553",54583,"6-2",193,NA,"Missouri","CB","Akayleb Evans"
"1554",54584,"6-1",192,NA,"Alabama","CB","Jalyn Armour-Davis"
"1555",54585,"6-3",241,NA,"Penn State","ILB","Brandon Smith"
"1556",54586,"5-11",170,NA,"Arizona State","CB","Jack Jones"
"1557",54587,"6-0",215,NA,"Georgia","RB","Zamir White"
"1558",54588,"6-1",215,NA,"Texas A&amp;M","RB","Isaiah Spiller"
"1559",54591,"6-4",325,NA,"Louisiana State","DT","Neil Farrell"
"1560",54592,"5-11",205,NA,"South Dakota State","RB","Pierre Strong"
"1561",54594,"6-5",250,NA,"Wisconsin","TE","Jake Ferguson"
"1562",54596,"6-1",220,NA,"Michigan","RB","Hassan Haskins"
"1563",54597,"6-2",200,NA,"Nevada","WR","Romeo Doubs"
"1564",54599,"6-5",295,NA,"Texas-San Antonio","G","Spencer Burford"
"1565",54600,"6-3",197,NA,"Fayetteville State","CB","Joshua Williams"
"1566",54601,"6-7",310,NA,"North Dakota State","G","Cordell Volson"
"1567",54602,"6-1",220,NA,"Western Kentucky","QB","Bailey Zappe"
"1568",54604,"6-4",240,NA,"Coastal Carolina","TE","Isaiah Likely"
"1569",54605,"6-5",295,NA,"Wake Forest","T","Zach Tom"
"1570",54606,"5-9",180,NA,"Houston","CB","Damarion Williams"
"1571",54607,"5-11",175,NA,"South Carolina State","CB","Cobie Durant"
"1572",54608,"6-3",250,NA,"Maryland","TE","Chigoziem Okonkwo"
"1573",54611,"6-2",232,NA,"Indiana","ILB","Micah McFadden"
"1574",54612,"6-5",325,NA,"Arizona State","DT","D.J. Davidson"
"1575",54613,"6-0",190,NA,"Boise State","WR","Khalil Shakir"
"1576",54614,"6-6",240,NA,"Nevada","TE","Cole Turner"
"1577",54615,"6-4",310,NA,"Stanford","DT","Thomas Booker"
"1578",54616,"5-11",220,NA,"Brigham Young","RB","Tyler Allgeier"
"1579",54618,"6-4",205,NA,"Texas-San Antonio","CB","Tariq Woolen"
"1580",54619,"5-10",220,NA,"Mississippi","RB","Snoop Conner"
"1581",54622,"6-4",200,NA,"Sam Houston State","CB","Zyon McCollum"
"1582",54624,"6-5",298,NA,"Missouri State","DT","Eric Johnson"
"1583",54625,"6-4",320,NA,"UCLA","DT","Otito Ogbonnia"
"1584",54627,"5-10",170,NA,"Samford","WR","Montrell Washington"
"1585",54628,"5-11",191,NA,"UCLA","WR","Kyle Philips"
"1586",54632,"5-11",206,NA,"Fresno State","CB","Daron Bland"
"1587",54633,"6-7",310,NA,"Southern Utah","T","Braxton Jones"
"1588",54635,"6-6",259,NA,"Oregon State","TE","Teagan Quitoriano"
"1589",54636,"6-5",300,NA,"Washington","C","Luke Wattenberg"
"1590",54637,"5-10",187,NA,"Toledo","CB","Samuel Womack"
"1591",54639,"6-4",256,NA,"Miami, O.","DE","Dominique Robinson"
"1592",54640,"6-3",290,NA,"Tennessee","DT","Matthew Butler"
"1593",54641,"6-3",239,NA,"Louisiana State","ILB","Damone Clark"
"1594",54642,"6-3",255,NA,"Virginia Tech","TE","James Mitchell"
"1595",54643,"6-6",320,NA,"Arkansas","DT","John Ridgeway"
"1596",54644,"6-4",270,NA,"South Carolina","OLB","Kingsley Enagbare"
"1597",54646,"6-1",235,NA,"Kansas","OLB","Kyron Johnson"
"1598",54648,"5-10",220,NA,"South Carolina","RB","Kevin Harris"
"1599",54650,"6-1",205,NA,"Villanova","CB","Christian Benford"
"1600",54653,"5-11",225,NA,"Oklahoma State","ILB","Malcolm Rodriguez"
"1601",54654,"6-6",245,NA,"Virginia Tech","OLB","Amare Barno"
"1602",54656,"6-0",191,NA,"Michigan State","WR","Jalen Nailor"
"1603",54660,"6-4",325,NA,"Georgia","G","Jamaree Salyer"
"1604",54663,"6-4",221,NA,"Southern Methodist","TE","Grant Calcaterra"
"1605",54665,"6-5",292,NA,"Northwest Missouri State","DT","Sam Roberts"
"1606",54666,"6-0",215,NA,"Southern California","RB","Keaontay Ingram"
"1607",54667,"6-1",196,NA,"Oklahoma","WR","Mike Woods"
"1608",54668,"5-10",205,NA,"Baylor","RB","Trestan Ebner"
"1609",54671,"6-3",291,NA,"Wisconsin","DE","Matt Henningsen"
"1610",54673,"6-0",230,NA,"Michigan State","TE","Connor Heyward"
"1611",54677,"6-0",190,NA,"Georgia","CB","Derion Kendrick"
"1612",54680,"6-3",315,NA,"Virginia Tech","C","Lecitus Smith"
"1613",54683,"6-5",265,NA,"Minnesota","TE","Ko Kieft"
"1614",54686,"6-1",195,NA,"Penn State","CB","Tariq Castro-Fields"
"1615",54687,"6-0",190,NA,"Arkansas","CB","Montaric Brown"
"1616",54688,"6-5",272,NA,"Oklahoma","DE","Isaiah Thomas"
"1617",54696,"6-2",235,NA,"Clemson","OLB","Baylon Spector"
"1618",54698,"6-3",210,NA,"Lenoir-Rhyne","WR","Dareke Young"
"1619",54702,"6-0",176,NA,"Arizona State","CB","Chase Lucas"
"1620",54703,"6-6",315,NA,"Ohio State","T","Thayer Munford"
"1621",54704,"6-1",201,NA,"Yale","FS","Rodney Thomas"
"1622",54705,"6-0",201,NA,"Oklahoma State","CB","Christian Holmes"
"1623",54708,"6-3",204,NA,"Washington State","CB","Jaylen Watson"
"1624",54709,"6-4",200,NA,"Valdosta State","CB","Christian Matthew"
"1625",54712,"6-2",221,NA,"Kansas State","QB","Skylar Thompson"
"1626",54716,"5-11",215,NA,"Rutgers","RB","Isiah Pacheco"
"1627",54717,"6-4",260,NA,"Coastal Carolina","DE","Jeff Gunter"
"1628",54718,"5-10",195,NA,"Kansas State","FS","Russ Yeast"
"1629",54721,"6-3",242,NA,"Penn State","OLB","Jesse Luketa"
"1630",54723,"6-3",190,NA,"Nebraska","WR","Samori Toure"
"1631",54725,"6-3",230,NA,"Purdue","RB","Zander Horvath"
"1632",54727,"6-1",212,NA,"Iowa State","QB","Brock Purdy"
"1633",54733,"6-3",325,NA,"Michigan","NT","Donovan Jeter"
"1634",54750,"6-2",275,NA,"Florida State","OLB","Keir Thomas"
"1635",54758,"6-4",250,NA,"Norfolk State","OLB","De'Shaan Dixon"
"1636",54778,"5-11",183,NA,"Mississippi","CB","Jaylon Jones"
"1637",54781,"6-2",232,NA,"Wisconsin","ILB","Jack Sanborn"
"1638",54784,"6-5",240,NA,"California","TE","Jake Tonges"
"1639",54810,"5-8",170,NA,"Utah","WR","Britain Covey"
"1640",54827,"6-3",250,NA,"Framingham State","DE","Joshua Onujiogu"
"1641",54833,"6-0",205,NA,"Illinois","FS","Tony Adams"
"1642",54846,"6-5",227,NA,"Ohio","TE","Armani Rogers"
"1643",54850,"5-10",200,NA,"Georgia Tech","WR","Kyric Mcgowan"
"1644",54871,"6-3",265,NA,"Purdue","DE","DaMarcus Mitchell"
"1645",54905,"5-8",225,NA,"Oklahoma State","RB","Jaylen Warren"
"1646",54915,"6-1",200,NA,"West Florida","FS","D'Anthony Bell"
"1647",54931,"6-2",223,NA,"Idaho State","WR","Tanner Conner"
"1648",54936,"5-9",187,NA,"Texas A&amp;M-Commerce","CB","Kader Kohou"
"1649",54937,"5-11",194,NA,"Oregon","SS","Verone McKinley"
"1650",54938,"6-0",185,NA,"Mississippi","WR","Braylon Sanders"
"1651",54939,"6-4",293,NA,"Nebraska","DT","Ben Stille"
"1652",54948,"6-3",379,NA,"Kentucky","NT","Marquan McCall"
"1653",54949,"6-3",230,NA,"Fresno State","OLB","Arron Mosby"
"1654",55000,"6-1",195,NA,"Vanderbilt","CB","Allan George"
"1655",55014,"5-9",194,NA,"Virginia Tech","RB","Raheem Blackshear"
"1656",55016,"6-4",260,NA,"Syracuse","DE","Kingsley Jonathan"
"1657",55030,"6-1",295,NA,"Appalachian State","DT","Demetrius Taylor"
"1658",55032,"6-3",260,NA,"North Carolina","OLB","Tomon Fox"
"1659",55042,"5-11",245,NA,"Central Michigan","FB","Troy Hairston"
"1660",55043,"6-1",230,NA,"Illinois","OLB","Jake Hansen"
"1661",55045,"6-1",296,NA,"Notre Dame","DT","Kurt Hinish"
"1662",55071,"5-10",180,NA,"Texas Tech","WR","Kaylon Geiger"
"1663",55087,"6-4",252,NA,"Wake Forest","OLB","Luiji Vilain"
"1664",55104,"6-2",195,NA,"Missouri Western","CB","Sam Webb"
"1665",55105,"6-1",220,NA,"Wake Forest","OLB","Luke Masterson"
"1666",55113,"6-1",218,NA,"Georgia Tech","RB","Jordan Mason"
"1667",55125,"6-6",311,NA,"Montana State","G","Lewis Kidd"
"1668",55133,"6-0",180,NA,"Weber State","WR","Rashid Shaheed"
"1669",55145,"5-8",190,NA,"Fresno State","RB","Ronnie Rivers"
"1670",55149,"6-3",205,NA,"Florida A&amp;M","FS","Markquese Bell"
"1671",55151,"5-10",207,NA,"Florida","RB","Malik Davis"
"1672",55157,"6-4",245,NA,"Indiana","TE","Peyton Hendershot"
"1673",55158,"6-2",205,NA,"Western Illinois","WR","Dennis Houston"
"1674",55168,"6-1",195,NA,"Ferris State","WR","Jared Bernhardt"
"1675",55173,"6-5",321,NA,"Kansas State","DT","Timmy Horne"
"1676",55175,"6-3",230,NA,"Colorado","ILB","Nate Landman"
"1677",55181,"5-11",190,NA,"Rutgers","CB","Tre Avery"
"1678",55190,"6-1",285,NA,"Maryland","DE","Sam Okuayinonu"
"1679",55200,"6-6",266,NA,"Indiana","DT","Ryder Anderson"
"1680",55212,"6-0",230,NA,"Iowa State","ILB","Jake Hummel"
"1681",55239,"6-2",300,NA,"Pennsylvania","DT","Prince Emili"
"1682",55240,"6-1",185,NA,"Buffalo","CB","Ja'Marcus Ingram"
"1683",55241,"6-2",280,NA,"Coastal Carolina","DT","C.J. Brewer"
