"","masterId","gameId.x","playId.x","nflId","displayName","frameId","time","jerseyNumber","club","playDirection","x","y","s","a","dis","o","dir","event","week_num","fieldPlay","playId.y","gameId.y","playDescription","prePenaltyPlayResult","down","yardsToGo","absoluteYardlineNumber"
"87","2022091103-2462",2022091103,2462,43641,"Mike Hilton",13,2022-09-11 15:03:48.799999,21,"CIN","right",58.91,11.29,5.64,3.93,0.55,234.23,183.03,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"88","2022091103-2462",2022091103,2462,43641,"Mike Hilton",14,2022-09-11 15:03:48.9,21,"CIN","right",58.86,10.72,5.79,3.42,0.57,230.79,186.9,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"89","2022091103-2462",2022091103,2462,43641,"Mike Hilton",15,2022-09-11 15:03:49,21,"CIN","right",58.76,10.15,5.93,3.06,0.59,230.09,190.7,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"90","2022091103-2462",2022091103,2462,43641,"Mike Hilton",16,2022-09-11 15:03:49.099999,21,"CIN","right",58.62,9.57,6,2.91,0.6,230.09,194.61,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"91","2022091103-2462",2022091103,2462,43641,"Mike Hilton",17,2022-09-11 15:03:49.2,21,"CIN","right",58.44,8.98,6.11,3.09,0.62,232.29,198.39,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"92","2022091103-2462",2022091103,2462,43641,"Mike Hilton",18,2022-09-11 15:03:49.299999,21,"CIN","right",58.23,8.41,6.15,3.18,0.61,233.04,202.05,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"93","2022091103-2462",2022091103,2462,43641,"Mike Hilton",19,2022-09-11 15:03:49.4,21,"CIN","right",57.97,7.85,6.11,3.32,0.61,233.04,206.23,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"94","2022091103-2462",2022091103,2462,43641,"Mike Hilton",20,2022-09-11 15:03:49.5,21,"CIN","right",57.68,7.32,6.03,3.97,0.61,233.92,211.4,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"95","2022091103-2462",2022091103,2462,43641,"Mike Hilton",21,2022-09-11 15:03:49.599999,21,"CIN","right",57.35,6.82,5.96,4.28,0.6,235.91,216.21,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"96","2022091103-2462",2022091103,2462,43641,"Mike Hilton",22,2022-09-11 15:03:49.7,21,"CIN","right",56.98,6.35,5.92,4.56,0.59,237.69,221.1,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"97","2022091103-2462",2022091103,2462,43641,"Mike Hilton",23,2022-09-11 15:03:49.799999,21,"CIN","right",56.57,5.93,5.86,4.65,0.59,239.5,226.51,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"98","2022091103-2462",2022091103,2462,43641,"Mike Hilton",24,2022-09-11 15:03:49.9,21,"CIN","right",56.13,5.55,5.84,4.82,0.59,240.76,232.36,"first_contact",1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"99","2022091103-2462",2022091103,2462,43641,"Mike Hilton",25,2022-09-11 15:03:50,21,"CIN","right",55.65,5.21,5.84,4.62,0.58,243.07,237.33,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"100","2022091103-2462",2022091103,2462,43641,"Mike Hilton",26,2022-09-11 15:03:50.099999,21,"CIN","right",55.15,4.91,5.81,4.18,0.58,244.33,241.57,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"101","2022091103-2462",2022091103,2462,43641,"Mike Hilton",27,2022-09-11 15:03:50.2,21,"CIN","right",54.63,4.65,5.78,3.47,0.58,245.61,244.93,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"102","2022091103-2462",2022091103,2462,43641,"Mike Hilton",28,2022-09-11 15:03:50.299999,21,"CIN","right",54.1,4.41,5.77,2.77,0.58,247.41,247.46,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"103","2022091103-2462",2022091103,2462,43641,"Mike Hilton",29,2022-09-11 15:03:50.4,21,"CIN","right",53.58,4.2,5.63,2.32,0.57,248.18,249.46,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"104","2022091103-2462",2022091103,2462,43641,"Mike Hilton",30,2022-09-11 15:03:50.5,21,"CIN","right",53.06,4.02,5.47,2.15,0.55,249.16,251.12,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"105","2022091103-2462",2022091103,2462,43641,"Mike Hilton",31,2022-09-11 15:03:50.599999,21,"CIN","right",52.55,3.84,5.26,2.19,0.53,249.16,252.11,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"106","2022091103-2462",2022091103,2462,43641,"Mike Hilton",32,2022-09-11 15:03:50.7,21,"CIN","right",52.06,3.69,5,2.39,0.51,249.77,252.79,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"107","2022091103-2462",2022091103,2462,43641,"Mike Hilton",33,2022-09-11 15:03:50.799999,21,"CIN","right",51.6,3.55,4.68,2.81,0.48,248.94,253.59,"tackle",1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"108","2022091103-2462",2022091103,2462,43641,"Mike Hilton",34,2022-09-11 15:03:50.9,21,"CIN","right",51.17,3.42,4.35,3.09,0.45,248.94,254.51,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"109","2022091103-2462",2022091103,2462,43641,"Mike Hilton",35,2022-09-11 15:03:51,21,"CIN","right",50.76,3.31,3.97,3.29,0.42,251.75,255.23,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"110","2022091103-2462",2022091103,2462,43641,"Mike Hilton",36,2022-09-11 15:03:51.099999,21,"CIN","right",50.4,3.22,3.59,3.4,0.38,251.75,256.15,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"111","2022091103-2462",2022091103,2462,43641,"Mike Hilton",37,2022-09-11 15:03:51.2,21,"CIN","right",50.07,3.14,3.17,3.55,0.34,250.57,256.76,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"112","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",1,2022-09-11 15:03:47.599999,10,"PIT","right",31.27,19.98,7.4,3.13,0.73,134.91,156.47,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"113","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",2,2022-09-11 15:03:47.7,10,"PIT","right",31.59,19.3,7.56,2.98,0.75,130.94,153.89,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"114","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",3,2022-09-11 15:03:47.799999,10,"PIT","right",31.94,18.63,7.69,2.79,0.76,128.42,151.28,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"115","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",4,2022-09-11 15:03:47.9,10,"PIT","right",32.34,17.96,7.88,2.84,0.78,124.14,148.38,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"116","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",5,2022-09-11 15:03:48,10,"PIT","right",32.78,17.28,8.06,2.62,0.8,124.75,146.33,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"117","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",6,2022-09-11 15:03:48.099999,10,"PIT","right",33.24,16.61,8.21,2.23,0.82,122.67,144.74,"run",1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"118","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",7,2022-09-11 15:03:48.2,10,"PIT","right",33.73,15.94,8.26,1.92,0.82,123.26,143.1,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"119","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",8,2022-09-11 15:03:48.299999,10,"PIT","right",34.24,15.27,8.48,1.57,0.85,118.51,142,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"120","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",9,2022-09-11 15:03:48.4,10,"PIT","right",34.78,14.59,8.65,1.24,0.86,120.2,141.17,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"121","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",10,2022-09-11 15:03:48.5,10,"PIT","right",35.33,13.92,8.68,0.97,0.87,118.96,140.43,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"122","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",11,2022-09-11 15:03:48.599999,10,"PIT","right",35.88,13.25,8.7,0.8,0.87,119.66,140.15,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"123","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",12,2022-09-11 15:03:48.7,10,"PIT","right",36.44,12.58,8.7,0.85,0.88,118.05,140.19,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"124","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",13,2022-09-11 15:03:48.799999,10,"PIT","right",37.01,11.91,8.7,0.86,0.87,123.03,140.03,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"125","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",14,2022-09-11 15:03:48.9,10,"PIT","right",37.56,11.24,8.62,1.21,0.87,125.15,139.93,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"126","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",15,2022-09-11 15:03:49,10,"PIT","right",38.12,10.59,8.51,1.56,0.86,126.02,139.43,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"127","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",16,2022-09-11 15:03:49.099999,10,"PIT","right",38.68,9.95,8.36,1.9,0.84,126.02,138.88,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"128","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",17,2022-09-11 15:03:49.2,10,"PIT","right",39.24,9.34,8.15,2.32,0.83,128.07,137.82,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"129","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",18,2022-09-11 15:03:49.299999,10,"PIT","right",39.78,8.76,7.91,2.71,0.8,128.92,136.66,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"130","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",19,2022-09-11 15:03:49.4,10,"PIT","right",40.33,8.2,7.67,2.91,0.78,128.92,135.52,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"131","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",20,2022-09-11 15:03:49.5,10,"PIT","right",40.87,7.67,7.39,3.14,0.75,126.32,134.03,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"132","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",21,2022-09-11 15:03:49.599999,10,"PIT","right",41.39,7.19,7.03,3.51,0.71,120.34,132.02,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"133","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",22,2022-09-11 15:03:49.7,10,"PIT","right",41.91,6.74,6.72,3.51,0.69,113.22,130.79,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"134","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",23,2022-09-11 15:03:49.799999,10,"PIT","right",42.41,6.31,6.44,3.35,0.66,104.26,129.49,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"135","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",24,2022-09-11 15:03:49.9,10,"PIT","right",42.9,5.91,6.16,3.18,0.63,95.56,128.48,"first_contact",1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"136","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",25,2022-09-11 15:03:50,10,"PIT","right",43.37,5.53,5.88,2.95,0.6,88.63,128.56,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"137","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",26,2022-09-11 15:03:50.099999,10,"PIT","right",43.82,5.17,5.57,2.91,0.57,86.27,128.84,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"138","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",27,2022-09-11 15:03:50.2,10,"PIT","right",44.23,4.83,5.23,3.04,0.54,87.76,129.55,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"139","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",28,2022-09-11 15:03:50.299999,10,"PIT","right",44.61,4.51,4.78,3.44,0.49,122.73,131,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"140","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",29,2022-09-11 15:03:50.4,10,"PIT","right",44.95,4.21,4.38,3.6,0.46,138.74,132.2,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"141","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",30,2022-09-11 15:03:50.5,10,"PIT","right",45.24,3.92,3.95,3.83,0.41,161.95,134.42,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"142","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",31,2022-09-11 15:03:50.599999,10,"PIT","right",45.49,3.65,3.51,4.04,0.37,172.69,138.45,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"143","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",32,2022-09-11 15:03:50.7,10,"PIT","right",45.69,3.39,3.12,3.96,0.33,160.86,143.4,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"144","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",33,2022-09-11 15:03:50.799999,10,"PIT","right",45.85,3.16,2.7,3.84,0.28,144.71,147.28,"tackle",1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"145","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",34,2022-09-11 15:03:50.9,10,"PIT","right",45.96,2.96,2.26,3.79,0.23,126.39,153.68,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"146","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",35,2022-09-11 15:03:51,10,"PIT","right",46.04,2.77,1.95,3.43,0.21,99.8,159.44,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"147","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",36,2022-09-11 15:03:51.099999,10,"PIT","right",46.09,2.61,1.62,3.23,0.17,83.46,165.38,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"148","2022091103-2462",2022091103,2462,44814,"Mitchell Trubisky",37,2022-09-11 15:03:51.2,10,"PIT","right",46.12,2.46,1.38,2.89,0.15,78.72,172.37,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"149","2022091103-2462",2022091103,2462,44872,"Chidobe Awuzie",1,2022-09-11 15:03:47.599999,22,"CIN","right",49.26,35.5,4.69,0.71,0.47,147.42,93.2,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"150","2022091103-2462",2022091103,2462,44872,"Chidobe Awuzie",2,2022-09-11 15:03:47.7,22,"CIN","right",49.74,35.48,4.79,0.83,0.48,148.61,91.82,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"151","2022091103-2462",2022091103,2462,44872,"Chidobe Awuzie",3,2022-09-11 15:03:47.799999,22,"CIN","right",50.22,35.47,4.82,0.83,0.48,150.34,90.61,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"152","2022091103-2462",2022091103,2462,44872,"Chidobe Awuzie",4,2022-09-11 15:03:47.9,22,"CIN","right",50.71,35.48,4.84,0.9,0.49,150.34,89.27,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"153","2022091103-2462",2022091103,2462,44872,"Chidobe Awuzie",5,2022-09-11 15:03:48,22,"CIN","right",51.19,35.49,4.82,0.95,0.48,150.34,88.16,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"154","2022091103-2462",2022091103,2462,44872,"Chidobe Awuzie",6,2022-09-11 15:03:48.099999,22,"CIN","right",51.67,35.5,4.74,1.02,0.48,150.34,87.53,"run",1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"155","2022091103-2462",2022091103,2462,44872,"Chidobe Awuzie",7,2022-09-11 15:03:48.2,22,"CIN","right",52.14,35.53,4.64,1.19,0.47,149.47,86.89,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"156","2022091103-2462",2022091103,2462,44872,"Chidobe Awuzie",8,2022-09-11 15:03:48.299999,22,"CIN","right",52.59,35.55,4.47,1.5,0.45,149.47,86.81,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"157","2022091103-2462",2022091103,2462,44872,"Chidobe Awuzie",9,2022-09-11 15:03:48.4,22,"CIN","right",53.03,35.57,4.26,1.87,0.44,150.78,87.33,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"158","2022091103-2462",2022091103,2462,44872,"Chidobe Awuzie",10,2022-09-11 15:03:48.5,22,"CIN","right",53.44,35.59,4.05,2.1,0.41,153.65,88.45,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"159","2022091103-2462",2022091103,2462,44872,"Chidobe Awuzie",11,2022-09-11 15:03:48.599999,22,"CIN","right",53.84,35.59,3.86,2.12,0.39,158.86,89.59,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"160","2022091103-2462",2022091103,2462,44872,"Chidobe Awuzie",12,2022-09-11 15:03:48.7,22,"CIN","right",54.21,35.59,3.62,2.34,0.37,157.88,91.45,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"161","2022091103-2462",2022091103,2462,44872,"Chidobe Awuzie",13,2022-09-11 15:03:48.799999,22,"CIN","right",54.56,35.57,3.37,2.52,0.35,155.16,94.21,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"162","2022091103-2462",2022091103,2462,44872,"Chidobe Awuzie",14,2022-09-11 15:03:48.9,22,"CIN","right",54.88,35.53,3.16,2.49,0.33,154.58,97.3,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"163","2022091103-2462",2022091103,2462,44872,"Chidobe Awuzie",15,2022-09-11 15:03:49,22,"CIN","right",55.18,35.48,2.9,2.59,0.3,156.89,101.1,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"164","2022091103-2462",2022091103,2462,44872,"Chidobe Awuzie",16,2022-09-11 15:03:49.099999,22,"CIN","right",55.45,35.42,2.71,2.44,0.28,156.89,104.42,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"165","2022091103-2462",2022091103,2462,44872,"Chidobe Awuzie",17,2022-09-11 15:03:49.2,22,"CIN","right",55.7,35.35,2.54,2.18,0.26,155.95,107.65,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"166","2022091103-2462",2022091103,2462,44872,"Chidobe Awuzie",18,2022-09-11 15:03:49.299999,22,"CIN","right",55.93,35.27,2.41,1.89,0.25,155.24,110.74,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
"167","2022091103-2462",2022091103,2462,44872,"Chidobe Awuzie",19,2022-09-11 15:03:49.4,22,"CIN","right",56.14,35.18,2.24,1.78,0.23,155.24,114.19,NA,1,"No",2462,2022091103,"(3:12) (Shotgun) M.Trubisky scrambles right end to PIT 36 for 6 yards (T.Hendrickson).",6,3,5,40
